"tID","FILER_NAME","DATE1_10","IN_TRANSACTION_CODE","AMOUNT_70","nOutTrans","totalOut"
"7281538","WAYNE COUNTY REPUBLICAN COMMITTEE",2007-08-13,"B",500,3,1120.48
"7281539","WAYNE COUNTY REPUBLICAN COMMITTEE",2007-08-14,"B",1000,3,1120.48
"7281540","WAYNE COUNTY REPUBLICAN COMMITTEE",2007-08-14,"B",1000,3,1120.48
"7281544","WAYNE COUNTY REPUBLICAN COMMITTEE",2007-08-27,"B",500,2,232
"7281547","WAYNE COUNTY REPUBLICAN COMMITTEE",2007-09-07,"B",1000,25,7719.92
"72817","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-03,"C",7000,89,844338.99
"72819","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-03,"C",25000,89,844338.99
"72821","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-03,"C",10000,89,844338.99
"7282147","WAYNE COUNTY REPUBLICAN COMMITTEE",2009-07-27,"B",400,14,1475
"7282153","WAYNE COUNTY REPUBLICAN COMMITTEE",2009-09-12,"B",500,3,1281.2
"7282157","WAYNE COUNTY REPUBLICAN COMMITTEE",2009-08-03,"C",370,14,1475
"72823","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-03,"C",25000,89,844338.99
"7285481","MADISON COUNTY REPUBLICAN COMMITTEE",2009-10-08,"B",800,5,1650
"7285537","MADISON COUNTY REPUBLICAN COMMITTEE",2009-10-21,"G",500,2,1150
"7285633","MADISON COUNTY REPUBLICAN COMMITTEE",2010-10-05,"B",500,3,2250
"7285638","MADISON COUNTY REPUBLICAN COMMITTEE",2010-10-16,"B",750,3,2250
"7285649","MADISON COUNTY REPUBLICAN COMMITTEE",2010-10-20,"A",360,3,2250
"7285668","MADISON COUNTY REPUBLICAN COMMITTEE",2010-10-19,"G",400,3,2250
"7285823","MADISON COUNTY REPUBLICAN COMMITTEE",2011-10-19,"A",565,3,800
"7285825","MADISON COUNTY REPUBLICAN COMMITTEE",2011-10-08,"B",500,2,600
"7285838","MADISON COUNTY REPUBLICAN COMMITTEE",2011-10-12,"G",450,3,800
"7285951","MADISON COUNTY REPUBLICAN COMMITTEE",2012-09-28,"G",900,1,100
"7285993","MADISON COUNTY REPUBLICAN COMMITTEE",2012-10-10,"A",400,1,2500
"7286063","MADISON COUNTY REPUBLICAN COMMITTEE",2013-08-08,"A",500,2,1595
"7286132","MADISON COUNTY REPUBLICAN COMMITTEE",2013-10-22,"G",4000,2,4176
"7286147","MADISON COUNTY REPUBLICAN COMMITTEE",2014-09-23,"G",500,2,6.37
"7286203","MADISON COUNTY REPUBLICAN COMMITTEE",2015-10-23,"G",7000,1,15
"7288387","VILLAGE OF FAIRPORT REPUBLICAN COMMITTEE",2007-12-07,"C",718.61,1,265.81
"7288466","VILLAGE OF FAIRPORT REPUBLICAN COMMITTEE",2008-12-05,"C",970,10,4925.85
"7288467","VILLAGE OF FAIRPORT REPUBLICAN COMMITTEE",2008-12-05,"C",653,10,4925.85
"7288521","VILLAGE OF FAIRPORT REPUBLICAN COMMITTEE",2010-10-06,"G",400,7,4502.12
"7288560","VILLAGE OF FAIRPORT REPUBLICAN COMMITTEE",2009-12-03,"C",420,4,2645
"7288591","VILLAGE OF FAIRPORT REPUBLICAN COMMITTEE",2011-10-01,"B",809,3,983.36
"7288593","VILLAGE OF FAIRPORT REPUBLICAN COMMITTEE",2011-10-01,"C",700,3,983.36
"7288676","VILLAGE OF FAIRPORT REPUBLICAN COMMITTEE",2014-10-07,"A",500,4,1369.24
"72912","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-31,"A",18750,207,1796580.83
"7291297","CAMILLUS DEMOCRATIC COMMITTEE",2009-08-27,"B",500,11,1125.27
"72913","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-31,"A",25000,207,1796580.83
"7294471","WARREN COUNTY CONSERVATIVE PARTY",2007-10-04,"A",1000,5,2104.26
"7294490","WARREN COUNTY CONSERVATIVE PARTY",2009-01-11,"A",480,1,18.23
"7294497","WARREN COUNTY CONSERVATIVE PARTY",2009-09-30,"A",600,1,552
"7294562","WARREN COUNTY CONSERVATIVE PARTY",2014-07-17,"A",400,3,464.2
"7295496","CORTLAND COUNTY REPUBLICAN COMMITTEE",2011-10-31,"D",950,8,3294.14
"7295497","CORTLAND COUNTY REPUBLICAN COMMITTEE",2011-10-31,"D",700,8,3294.14
"7295828","CORTLAND COUNTY REPUBLICAN COMMITTEE",2013-10-22,"A",1000,3,3558.98
"7297979","INDEPENDENCE PARTY COMMITTEE OF NIAGARA COUNTY",2013-07-10,"A",4160,2,2658.31
"7297991","INDEPENDENCE PARTY COMMITTEE OF NIAGARA COUNTY",2013-10-04,"C",20000,7,21134.65
"7298000","INDEPENDENCE PARTY COMMITTEE OF NIAGARA COUNTY",2013-09-26,"G",2000,6,17737.5
"72987","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-31,"C",10000,207,1796580.83
"7298806","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-01-11,"A",9100,7,891.88
"72989","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-31,"C",10000,207,1796580.83
"7298965","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-01-11,"G",3221.09,7,891.88
"7299046","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-06-12,"B",850,5,14986.61
"7299063","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-06-28,"B",7200,7,2061.66
"7299072","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-06-27,"C",850,10,16752.56
"72991","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-08-31,"C",6250,207,1796580.83
"7299130","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-07-17,"A",700,13,18870.03
"7299143","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-07-22,"A",700,9,17770.03
"7299184","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-12-31,"A",3150,3,459.11
"7299191","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-07-18,"B",700,12,18370.03
"7299195","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-07-03,"B",700,8,2811.66
"7299199","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-08-08,"B",700,14,18716.26
"7299201","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-08-08,"B",700,14,18716.26
"7299220","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-12-31,"B",3370,3,459.11
"7299221","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-07-17,"C",700,13,18870.03
"7299239","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2006-12-31,"C",2200,3,459.11
"7299345","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2007-01-16,"C",2000,6,890.1
"7299474","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2007-09-06,"B",600,10,4029.42
"7299504","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2007-07-30,"B",700,6,15652.01
"7299552","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2007-08-17,"C",800,9,3371.28
"7299631","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-03-06,"B",2000,3,2019.69
"7299637","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-01-22,"C",1000,7,1152.98
"7299753","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-08-12,"A",700,9,19194.61
"7299778","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-08-09,"B",1000,9,19194.61
"7299788","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-07-22,"B",700,7,1971.14
"7299789","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-07-28,"B",700,7,1971.14
"7299807","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-08-10,"B",700,9,19194.61
"7299808","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-08-17,"B",1000,10,21559.61
"7299809","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-01-05,"B",4500,5,1059.68
"7299836","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-08-12,"C",700,9,19194.61
"7299837","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-08-20,"C",800,11,22259.61
"7299838","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2008-01-05,"C",2500,5,1059.68
"7299910","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-03-23,"A",1000,8,1752.98
"7299995","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-07-28,"A",675,11,3715.24
"7299997","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-07-31,"A",700,14,28098.89
"7300034","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-07-27,"A",700,11,3715.24
"7300071","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-12-31,"A",6737,5,3939.23
"7300108","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-08-05,"B",1000,13,28254.08
"7300129","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-12-31,"B",5318,5,3939.23
"7300132","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-10-15,"C",2000,13,9154.77
"7300146","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-07-20,"C",800,14,4224.83
"7300156","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2009-12-31,"C",4560,5,3939.23
"7300354","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2010-07-21,"A",700,11,28533.96
"7300371","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2010-07-21,"A",825,11,28533.96
"7300423","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2010-07-23,"B",700,10,28297.39
"7300427","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2010-08-10,"B",700,8,27868.2
"7300457","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2010-10-31,"B",10000,12,17226.21
"7300723","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-08-09,"A",700,12,27567.73
"7300803","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-08-09,"B",700,12,27567.73
"7300814","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-07-21,"B",1000,9,28286.08
"7300815","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-07-19,"B",775,9,28286.08
"7300817","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-07-26,"B",700,9,28286.08
"7300818","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-07-29,"B",1000,9,28286.08
"7300853","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-07-19,"C",1000,9,28286.08
"7300858","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-06-20,"C",700,5,2270.4
"7300860","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2011-07-05,"C",825,6,2800.12
"7300937","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2012-03-17,"B",1000,4,1447.59
"7300942","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2012-04-05,"B",3000,1,200
"7301010","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2012-07-29,"A",700,10,22853.31
"7301133","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2012-07-20,"C",1000,9,22975.54
"7301141","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2012-08-10,"C",700,7,4119.12
"7301144","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2012-10-31,"C",5000,6,2726.82
"7301281","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2013-08-06,"A",700,13,20823.1
"7301295","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2013-07-18,"A",1000,13,20275.61
"7301307","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2013-07-16,"A",700,14,20875.61
"7301326","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2013-08-06,"B",700,13,20823.1
"7301363","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2013-07-16,"C",700,14,20875.61
"7301373","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2013-10-26,"C",1000,5,11947.45
"7301505","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2014-07-17,"A",700,6,16928.58
"7301580","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2014-07-16,"B",750,7,17128.58
"7301603","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2014-08-05,"B",700,4,1885.74
"7301604","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2014-08-05,"B",835,4,1885.74
"7301610","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2014-07-16,"B",3000,7,17128.58
"7301615","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2014-10-21,"C",700,9,18986.24
"7301616","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2014-10-20,"C",950,9,18986.24
"7301625","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2014-12-15,"C",1800,2,1475
"7301742","VALLEY STREAM REPUBLICAN FINANCE COMMITTEE",2015-07-22,"A",1120,5,928.4
"7306386","OTSEGO COUNTY REPUBLICAN COMMITTEE",2006-04-30,"A",5783,5,7649.84
"7306387","OTSEGO COUNTY REPUBLICAN COMMITTEE",2006-04-30,"A",4431,5,7649.84
"7306686","OTSEGO COUNTY REPUBLICAN COMMITTEE",2009-02-20,"A",8500,2,8433.12
"7307143","OTSEGO COUNTY REPUBLICAN COMMITTEE",2013-12-18,"G",4000,6,8215.21
"7307207","OTSEGO COUNTY REPUBLICAN COMMITTEE",2015-10-15,"C",5000,4,10345.96
"7307208","OTSEGO COUNTY REPUBLICAN COMMITTEE",2015-10-16,"C",1500,3,6839.98
"7307215","OTSEGO COUNTY REPUBLICAN COMMITTEE",2015-10-19,"G",2500,3,6839.98
"73088","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-09-10,"A",25000,253,2823488.93
"73089","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-09-13,"A",10000,266,3246472.74
"73103","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-09-20,"C",15000,233,3786110.24
"73104","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-09-20,"C",25000,233,3786110.24
"7316186","HERKIMER COUNTY REPUBLICAN COMMITTEE",2005-10-05,"B",300,3,382.44
"7316974","HERKIMER COUNTY REPUBLICAN COMMITTEE",2012-11-01,"C",581.19,5,3668.56
"7316975","HERKIMER COUNTY REPUBLICAN COMMITTEE",2012-10-25,"C",1500,7,8911.32
"7317149","HERKIMER COUNTY REPUBLICAN COMMITTEE",2014-02-14,"C",550,1,643.88
"7317150","HERKIMER COUNTY REPUBLICAN COMMITTEE",2014-06-16,"D",664,1,1000
"7318393","ORANGE COUNTY REPUBLICAN COMMITTEE",2005-12-12,"C",425,8,6279.82
"7318394","ORANGE COUNTY REPUBLICAN COMMITTEE",2005-12-12,"C",975,8,6279.82
"7318423","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-01-10,"G",10000.3,3,503.74
"7318544","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-06-23,"A",500,12,7494.23
"7318564","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-07-01,"A",500,9,2479.29
"7318584","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-06-09,"B",500,13,8269.09
"7318616","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-03-20,"C",1000,9,3933.47
"7318636","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-06-16,"C",500,14,9301.89
"7318647","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-07-01,"C",500,9,2479.29
"7319141","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-12-08,"A",750,16,7964.65
"7319182","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-12-08,"B",750,16,7964.65
"7319189","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-12-19,"B",500,16,3522.72
"7319203","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-12-08,"C",350,16,7964.65
"7319207","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-12-15,"C",750,13,3204.13
"7319213","ORANGE COUNTY REPUBLICAN COMMITTEE",2006-12-21,"C",375,10,1760.02
"7319242","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-01-29,"A",500,13,2540.07
"7319262","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-04-12,"A",500,23,4380.85
"7319287","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-06-18,"A",500,13,8431.92
"7319313","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-06-08,"B",500,16,11266.59
"7319320","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-01-19,"C",500,12,2533.4
"7319326","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-02-01,"C",500,12,2775.57
"7319340","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-02-28,"C",500,14,2274.06
"7319343","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-03-12,"C",375,11,1802.6
"7319344","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-03-15,"C",500,14,2419.27
"7319345","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-06-06,"C",3740,18,11553.59
"7319374","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-07-03,"C",600,15,4350.68
"7319581","ORANGE COUNTY REPUBLICAN COMMITTEE",2008-08-18,"A",400,19,14609.61
"7319749","ORANGE COUNTY REPUBLICAN COMMITTEE",2008-10-13,"A",1000,15,8122.25
"7319895","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-12-11,"C",500,15,6681.38
"7319899","ORANGE COUNTY REPUBLICAN COMMITTEE",2007-12-19,"C",500,12,2498.74
"7319970","ORANGE COUNTY REPUBLICAN COMMITTEE",2008-06-10,"A",500,13,7742.95
"7319979","ORANGE COUNTY REPUBLICAN COMMITTEE",2008-06-06,"B",500,14,7687.1
"7319994","ORANGE COUNTY REPUBLICAN COMMITTEE",2008-02-11,"C",500,9,3891.7
"7319998","ORANGE COUNTY REPUBLICAN COMMITTEE",2008-05-05,"C",2500,10,3524.15
"7320327","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-10-01,"A",500,14,72164.75
"7320330","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-10-01,"A",500,14,72164.75
"7320384","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-09-25,"C",500,16,69178.18
"7320386","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-10-01,"C",500,14,72164.75
"7320390","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-10-01,"C",500,14,72164.75
"7320437","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-08-25,"G",2900.71,12,10544.32
"7320463","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-10-15,"C",500,14,71647.75
"7320644","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-04-23,"A",2500,14,5394.7
"7320666","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-06-19,"A",1000,9,2775.67
"7320676","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-06-19,"A",400,9,2775.67
"7320686","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-06-02,"A",500,10,6326.93
"7320696","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-06-18,"B",500,9,2775.67
"7320714","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-03-25,"C",1000,12,3280.38
"7320716","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-06-02,"C",500,10,6326.93
"7321165","ORANGE COUNTY REPUBLICAN COMMITTEE",2010-11-26,"B",750,8,3073.25
"7321166","ORANGE COUNTY REPUBLICAN COMMITTEE",2010-11-26,"B",730,8,3073.25
"7321195","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-12-14,"A",750,18,7691.31
"7321231","ORANGE COUNTY REPUBLICAN COMMITTEE",2010-01-07,"A",500,11,4692.85
"7321238","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-12-23,"A",1000,12,3457.35
"7321263","ORANGE COUNTY REPUBLICAN COMMITTEE",2009-12-28,"C",500,14,3808.15
"7321348","ORANGE COUNTY REPUBLICAN COMMITTEE",2010-03-01,"B",1000,9,3060.89
"7321708","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-10-21,"A",750,13,8576.87
"7321722","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-10-21,"A",750,13,8576.87
"7321729","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-10-08,"B",750,14,8738.94
"7321731","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-10-14,"C",750,11,7476.87
"7321771","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-11-28,"C",650,15,6834.89
"7321788","ORANGE COUNTY REPUBLICAN COMMITTEE",2010-12-01,"A",500,8,3073.25
"7321806","ORANGE COUNTY REPUBLICAN COMMITTEE",2010-12-15,"A",750,8,2379.48
"7321846","ORANGE COUNTY REPUBLICAN COMMITTEE",2010-12-07,"C",1000,8,2905.01
"7321884","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-04-22,"A",1000,9,4571.53
"7321926","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-05-23,"B",500,12,6676.1
"7321938","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-01-31,"C",1000,10,4635.7
"7321951","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-05-23,"C",500,12,6676.1
"7321957","ORANGE COUNTY REPUBLICAN COMMITTEE",2011-05-27,"C",1000,11,6430.99
"7322415","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-06-07,"A",1000,14,6665.39
"7322419","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-05-17,"A",1000,16,9216.04
"7322455","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-06-05,"C",500,14,5990.39
"7322460","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-02-15,"C",2500,13,6165.18
"7322462","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-01-23,"C",1000,19,7195.35
"7322463","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-01-23,"C",500,19,7195.35
"7322464","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-05-17,"C",1000,16,9216.04
"7322465","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-05-17,"C",500,16,9216.04
"7322543","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-01-28,"G",500,14,6030.39
"7322709","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-09-18,"A",500,14,19355.65
"7322858","ORANGE COUNTY REPUBLICAN COMMITTEE",2012-12-13,"B",500,13,4272.23
"7322903","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-01-31,"A",2500,8,4177.25
"7322964","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-02-14,"B",500,10,4514.89
"7322970","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-02-14,"C",2500,10,4514.89
"7323089","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-08-21,"G",3000,6,759.23
"7323243","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-12-04,"A",500,8,9333.27
"7323244","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-12-04,"A",550,8,9333.27
"7323253","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-12-12,"A",500,7,4945.15
"7323254","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-12-12,"A",500,7,4945.15
"7323306","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-12-04,"C",500,8,9333.27
"7323320","ORANGE COUNTY REPUBLICAN COMMITTEE",2013-12-04,"G",500,8,9333.27
"7323345","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-02-07,"A",500,14,6773.91
"7323388","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-05-16,"A",500,15,3446.26
"7323417","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-06-17,"A",2500,8,877.14
"7323439","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-06-03,"B",500,11,2007.42
"7323444","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-05-13,"C",500,15,2948.35
"7323524","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-02-25,"G",500,11,4327.07
"7323529","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-04-29,"G",500,17,10968.35
"7323555","ORANGE COUNTY REPUBLICAN COMMITTEE",2015-09-08,"A",750,11,9165.99
"7323600","ORANGE COUNTY REPUBLICAN COMMITTEE",2015-09-08,"B",500,11,9165.99
"7323619","ORANGE COUNTY REPUBLICAN COMMITTEE",2015-09-08,"C",500,11,9165.99
"7323627","ORANGE COUNTY REPUBLICAN COMMITTEE",2015-09-14,"C",500,15,13058.02
"7323681","ORANGE COUNTY REPUBLICAN COMMITTEE",2015-11-09,"C",500,8,5250.8
"7323729","ORANGE COUNTY REPUBLICAN COMMITTEE",2014-12-11,"B",500,1,500
"7323852","ORANGE COUNTY REPUBLICAN COMMITTEE",2015-12-11,"A",500,3,54.91
"7323892","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2006-10-16,"C",1000,14,10180.92
"7323893","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2006-10-18,"C",1800,9,7900
"7323894","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2006-10-26,"C",1995,8,7100
"7324006","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2007-06-13,"E",1000,2,282
"7324020","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2007-07-25,"C",5081,3,3099.3
"7324124","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2011-02-14,"E",1000,3,493.17
"7324242","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2012-01-18,"B",1000,1,72.86
"7324279","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2013-10-29,"G",700,2,737.32
"7324375","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2014-10-30,"G",1500,5,894.97
"7324416","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2014-05-01,"C",1000,7,832.35
"7324418","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2014-05-27,"C",1000,6,704.02
"7324476","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2015-10-27,"C",2000,7,2200
"7324495","ONEIDA COUNTY DEMOCRATIC COMMITTEE",2015-05-11,"C",3000,7,655.62
"73290","NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE",2012-10-02,"A",10000,332,5327064.47
"7335149","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2009-09-05,"A",500,1,89
"7335150","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2009-09-25,"A",500,6,1336.29
"7335172","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2009-11-13,"D",1059,2,881.5
"7335188","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2009-05-09,"A",1500,1,800
"7335193","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2011-08-30,"A",400,1,110
"7335195","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2011-09-07,"A",500,1,110
"7335238","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2012-10-20,"A",350,2,1565
"7335260","MENDON DEMOCRATIC COMMITTEE/ MENDON'S FUTURE",2013-10-02,"A",500,2,1303.56
